,4178000,4182000,4183000,4183500,4185318,4186500,4188100,4190000,4191058,4191444,4191500,4192500
4178000,0,0,1,0,0,0,0,0,0,0,0,0
4182000,0,0,1,0,0,0,0,0,0,0,0,0
4183000,0,0,0,1,0,0,0,0,0,0,0,0
4183500,0,0,0,0,0,0,0,0,0,0,0,1
4185318,0,0,0,0,0,0,0,0,0,0,0,1
4186500,0,0,0,0,0,0,0,0,0,0,1,0
4188100,0,0,0,0,0,0,0,0,0,0,1,0
4190000,0,0,0,0,0,0,0,0,0,0,1,0
4191058,0,0,0,0,0,0,0,0,0,0,1,0
4191444,0,0,0,0,0,0,0,0,0,0,1,0
4191500,0,0,0,0,0,0,0,0,0,0,0,1
4192500,0,0,0,0,0,0,0,0,0,0,0,0
